freq,nace_r2,indic_sb,size_emp,geo,num_2016,flag_2016,num_2020,flag_2020
A,B07,V91290,20-49,HU,,NaN,,NaN
A,B07,V91290,20-49,IE,,NaN,,NaN
A,B07,V91290,20-49,IT,,NaN,,NaN
A,B07,V91290,20-49,MK,,NaN,,NaN
A,B07,V91290,20-49,NO,,NaN,,NaN
A,B07,V91290,20-49,PL,,NaN,,NaN
A,B07,V91290,20-49,PT,,NaN,,NaN
A,B07,V91290,20-49,RO,,NaN,15.3,NaN
A,B07,V91290,20-49,SE,,NaN,,NaN
A,B07,V91290,20-49,SK,,NaN,,NaN
A,B07,V91290,50-249,AL,,NaN,,NaN
A,B07,V91290,50-249,AT,,NaN,,NaN
A,B07,V91290,50-249,BA,,NaN,,NaN
A,B07,V91290,50-249,BG,,NaN,,NaN
A,B07,V91290,50-249,DE,,NaN,,NaN
A,B07,V91290,50-249,EL,,NaN,,NaN
A,B07,V91290,50-249,ES,,NaN,,NaN
A,B07,V91290,50-249,EU27_2020,,NaN,,NaN
A,B07,V91290,50-249,FI,,NaN,,NaN
A,B07,V91290,50-249,FR,,NaN,,NaN
A,B07,V91290,50-249,HU,,NaN,,NaN
A,B07,V91290,50-249,IE,,NaN,,NaN
A,B07,V91290,50-249,MK,,NaN,,NaN
A,B07,V91290,50-249,NO,10.8,NaN,32.0,NaN
A,B07,V91290,50-249,PL,,NaN,,NaN
A,B07,V91290,50-249,PT,,NaN,,NaN
A,B07,V91290,50-249,RO,8.4,NaN,,NaN
A,B07,V91290,50-249,RS,,NaN,,NaN
A,B07,V91290,50-249,SE,,NaN,,NaN
A,B07,V91290,50-249,SK,,NaN,,NaN
A,B07,V91290,50-249,UK,,NaN,,NaN
A,B07,V91290,GE250,AL,,NaN,,NaN
A,B07,V91290,GE250,BA,,NaN,,NaN
A,B07,V91290,GE250,BG,,NaN,30.2,NaN
A,B07,V91290,GE250,CZ,,NaN,,NaN
A,B07,V91290,GE250,EL,,NaN,,NaN
A,B07,V91290,GE250,ES,,NaN,,NaN
A,B07,V91290,GE250,EU27_2020,,NaN,2.9,e
A,B07,V91290,GE250,FI,,NaN,,NaN
A,B07,V91290,GE250,IE,,NaN,,NaN
A,B07,V91290,GE250,MK,,NaN,,NaN
A,B07,V91290,GE250,NO,,NaN,2.8,NaN
A,B07,V91290,GE250,PL,,NaN,,NaN
A,B07,V91290,GE250,PT,,NaN,,NaN
A,B07,V91290,GE250,RO,,NaN,,NaN
A,B07,V91290,GE250,RS,,NaN,,NaN
A,B07,V91290,GE250,SE,,NaN,,NaN
A,B07,V91290,TOTAL,AL,,NaN,,NaN
A,B07,V91290,TOTAL,AT,,NaN,,NaN
A,B07,V91290,TOTAL,BA,1.2,e,,NaN
A,B07,V91290,TOTAL,BG,,NaN,19.9,NaN
A,B07,V91290,TOTAL,CZ,,NaN,,NaN
A,B07,V91290,TOTAL,DE,,NaN,5.4,NaN
A,B07,V91290,TOTAL,EL,,NaN,,NaN
A,B07,V91290,TOTAL,ES,17.7,NaN,0.5,NaN
A,B07,V91290,TOTAL,EU27_2020,,NaN,2.3,NaN
A,B07,V91290,TOTAL,FI,26.3,NaN,,NaN
A,B07,V91290,TOTAL,FR,,NaN,,NaN
A,B07,V91290,TOTAL,HU,,NaN,,NaN
A,B07,V91290,TOTAL,IE,,NaN,,NaN
A,B07,V91290,TOTAL,IT,,NaN,,NaN
A,B07,V91290,TOTAL,MK,,NaN,,NaN
A,B07,V91290,TOTAL,NO,,NaN,3.6,NaN
A,B07,V91290,TOTAL,PL,,NaN,,NaN
A,B07,V91290,TOTAL,PT,,NaN,,NaN
A,B07,V91290,TOTAL,RO,,NaN,,NaN
A,B07,V91290,TOTAL,RS,,NaN,,NaN
A,B07,V91290,TOTAL,SE,,NaN,,NaN
A,B07,V91290,TOTAL,SK,,NaN,,NaN
A,B07,V91290,TOTAL,UK,,NaN,,NaN
A,B07,V91310,0-9,ES,,NaN,,NaN
A,B07,V91310,0-9,FR,,NaN,,NaN
A,B07,V91310,0-9,IT,,NaN,,NaN
A,B07,V91310,0-9,MK,,NaN,,NaN
A,B07,V91310,0-9,PL,,NaN,,NaN
A,B07,V91310,10-19,ES,,NaN,,NaN
A,B07,V91310,10-19,FR,,NaN,,NaN
A,B07,V91310,10-19,MK,,NaN,,NaN
A,B07,V91310,20-49,ES,,NaN,,NaN
A,B07,V91310,20-49,FR,,NaN,,NaN
A,B07,V91310,20-49,IT,,NaN,,NaN
A,B07,V91310,20-49,MK,,NaN,,NaN
A,B07,V91310,50-249,ES,,NaN,,NaN
A,B07,V91310,50-249,FR,,NaN,,NaN
A,B07,V91310,50-249,MK,,NaN,,NaN
A,B07,V91310,50-249,PL,,NaN,,NaN
A,B07,V91310,GE250,ES,,NaN,,NaN
A,B07,V91310,GE250,MK,,NaN,,NaN
A,B07,V91310,GE250,PL,,NaN,,NaN
A,B07,V91310,TOTAL,ES,,NaN,,NaN
A,B07,V91310,TOTAL,FR,,NaN,,NaN
A,B07,V91310,TOTAL,IT,,NaN,,NaN
A,B07,V91310,TOTAL,MK,,NaN,,NaN
A,B07,V91310,TOTAL,PL,,NaN,,NaN
A,B07,V92100,0-9,AL,,NaN,3.2,NaN
A,B07,V92100,0-9,AT,,NaN,,NaN
A,B07,V92100,0-9,BA,,NaN,2.5,NaN
A,B07,V92100,0-9,BG,,NaN,2.0,NaN
A,B07,V92100,0-9,DE,,NaN,,NaN
A,B07,V92100,0-9,EL,,NaN,,NaN
A,B07,V92100,0-9,ES,2.1,NaN,0.8,NaN
A,B07,V92100,0-9,EU27_2020,,NaN,1.6,NaN
A,B07,V92100,0-9,FI,,NaN,,NaN
A,B07,V92100,0-9,FR,,NaN,,NaN
A,B07,V92100,0-9,HU,1.6,NaN,,NaN
A,B07,V92100,0-9,IE,1.2,NaN,1.2,NaN
A,B07,V92100,0-9,IS,,NaN,1.0,p
A,B07,V92100,0-9,IT,,NaN,,NaN
A,B07,V92100,0-9,MK,,NaN,,NaN
A,B07,V92100,0-9,NO,1.1,NaN,0.8,NaN
A,B07,V92100,0-9,PL,,NaN,,NaN
A,B07,V92100,0-9,PT,,NaN,1.7,NaN
A,B07,V92100,0-9,RO,2.1,NaN,2.5,NaN
A,B07,V92100,0-9,RS,1.7,p,2.2,NaN
A,B07,V92100,0-9,SE,,NaN,1.3,NaN
A,B07,V92100,0-9,SI,,NaN,,NaN
A,B07,V92100,0-9,UK,,NaN,,NaN
A,B07,V92100,10-19,AL,,NaN,14.0,NaN
A,B07,V92100,10-19,BA,,NaN,,NaN
A,B07,V92100,10-19,BG,,NaN,,NaN
A,B07,V92100,10-19,ES,12.8,NaN,11.8,NaN
A,B07,V92100,10-19,EU27_2020,,NaN,,NaN
A,B07,V92100,10-19,FI,,NaN,,NaN
A,B07,V92100,10-19,FR,,NaN,,NaN
A,B07,V92100,10-19,IE,,NaN,,NaN
A,B07,V92100,10-19,IT,,NaN,,NaN
A,B07,V92100,10-19,MK,,NaN,,NaN
A,B07,V92100,10-19,NO,,NaN,,NaN
A,B07,V92100,10-19,PL,,NaN,,NaN
A,B07,V92100,10-19,PT,,NaN,,NaN
A,B07,V92100,10-19,RO,18.5,NaN,14.0,NaN
A,B07,V92100,10-19,SE,,NaN,,NaN
A,B07,V92100,10-19,SK,,NaN,,NaN
A,B07,V92100,10-19,UK,,NaN,,NaN
A,B07,V92100,20-49,AL,,NaN,30.9,NaN
A,B07,V92100,20-49,BA,,NaN,32.4,NaN
A,B07,V92100,20-49,DE,,NaN,,NaN
A,B07,V92100,20-49,EL,,NaN,,NaN
A,B07,V92100,20-49,ES,32.0,NaN,32.0,NaN
A,B07,V92100,20-49,EU27_2020,,NaN,,NaN
A,B07,V92100,20-49,FI,,NaN,39.7,NaN
A,B07,V92100,20-49,FR,,NaN,,NaN
A,B07,V92100,20-49,HU,,NaN,,NaN
A,B07,V92100,20-49,IE,,NaN,,NaN
A,B07,V92100,20-49,IT,,NaN,,NaN
A,B07,V92100,20-49,MK,,NaN,,NaN
A,B07,V92100,20-49,NO,46.0,NaN,,NaN
A,B07,V92100,20-49,PL,,NaN,,NaN
A,B07,V92100,20-49,PT,,NaN,,NaN
A,B07,V92100,20-49,RO,26.4,NaN,25.6,NaN
A,B07,V92100,20-49,SE,,NaN,,NaN
A,B07,V92100,20-49,SK,,NaN,,NaN
A,B07,V92100,50-249,AL,,NaN,83.3,NaN
A,B07,V92100,50-249,AT,,NaN,,NaN
A,B07,V92100,50-249,BA,,NaN,,NaN
A,B07,V92100,50-249,BG,,NaN,112.3,NaN
A,B07,V92100,50-249,DE,,NaN,,NaN
A,B07,V92100,50-249,EL,,NaN,,NaN
A,B07,V92100,50-249,ES,,NaN,,NaN
A,B07,V92100,50-249,EU27_2020,,NaN,120.4,e
A,B07,V92100,50-249,FI,94.0,NaN,,NaN
A,B07,V92100,50-249,FR,,NaN,64.3,NaN
A,B07,V92100,50-249,HU,,NaN,,NaN
A,B07,V92100,50-249,IE,,NaN,,NaN
A,B07,V92100,50-249,MK,,NaN,,NaN
A,B07,V92100,50-249,NO,246.0,NaN,223.0,NaN
A,B07,V92100,50-249,PL,,NaN,,NaN
A,B07,V92100,50-249,PT,,NaN,,NaN
A,B07,V92100,50-249,RO,103.8,NaN,128.7,NaN
A,B07,V92100,50-249,RS,,NaN,,NaN
A,B07,V92100,50-249,SE,,NaN,,NaN
A,B07,V92100,50-249,SK,,NaN,,NaN
A,B07,V92100,50-249,UK,,NaN,,NaN
A,B07,V92100,GE250,AL,,NaN,1053.0,NaN
A,B07,V92100,GE250,BA,,NaN,,NaN
A,B07,V92100,GE250,BG,935.2,NaN,769.4,NaN
A,B07,V92100,GE250,CZ,,NaN,,NaN
A,B07,V92100,GE250,EL,,NaN,,NaN
A,B07,V92100,GE250,ES,,NaN,,NaN
A,B07,V92100,GE250,EU27_2020,,NaN,1946.2,e
A,B07,V92100,GE250,FI,,NaN,653.3,NaN
A,B07,V92100,GE250,IE,,NaN,,NaN
A,B07,V92100,GE250,MK,,NaN,,NaN
A,B07,V92100,GE250,NO,258.0,NaN,292.0,NaN
A,B07,V92100,GE250,PL,,NaN,,NaN
A,B07,V92100,GE250,PT,,NaN,,NaN
A,B07,V92100,GE250,RO,812.0,NaN,655.0,NaN
A,B07,V92100,GE250,RS,,NaN,,NaN
A,B07,V92100,GE250,SE,,NaN,,NaN
A,B07,V92100,TOTAL,AL,,NaN,17.3,NaN
A,B07,V92100,TOTAL,AT,,NaN,,NaN
A,B07,V92100,TOTAL,BA,124.2,e,154.5,NaN
A,B07,V92100,TOTAL,BG,250.9,NaN,433.3,NaN
A,B07,V92100,TOTAL,CZ,,NaN,,NaN
A,B07,V92100,TOTAL,DE,,NaN,11.1,NaN
A,B07,V92100,TOTAL,EL,,NaN,129.3,NaN
A,B07,V92100,TOTAL,ES,27.8,NaN,36.0,NaN
A,B07,V92100,TOTAL,EU27_2020,,NaN,,NaN
A,B07,V92100,TOTAL,FI,86.9,NaN,,NaN
A,B07,V92100,TOTAL,FR,,NaN,,NaN
A,B07,V92100,TOTAL,HU,9.0,NaN,,NaN
A,B07,V92100,TOTAL,IE,,NaN,,NaN
A,B07,V92100,TOTAL,IS,,NaN,1.0,p
A,B07,V92100,TOTAL,IT,3.0,NaN,,NaN
A,B07,V92100,TOTAL,MK,,NaN,181.3,p
A,B07,V92100,TOTAL,NO,43.2,NaN,52.1,NaN
A,B07,V92100,TOTAL,PL,,NaN,,NaN
A,B07,V92100,TOTAL,PT,,NaN,62.5,NaN
A,B07,V92100,TOTAL,RO,56.6,NaN,39.4,NaN
A,B07,V92100,TOTAL,RS,156.7,p,100.8,NaN
A,B07,V92100,TOTAL,SE,,NaN,,NaN
A,B07,V92100,TOTAL,SI,,NaN,,NaN
A,B07,V92100,TOTAL,SK,,NaN,,NaN
A,B07,V92100,TOTAL,UK,,NaN,,NaN
A,B07,V92110,0-9,ES,,NaN,,NaN
A,B07,V92110,0-9,FR,,NaN,,NaN
A,B07,V92110,0-9,IT,,NaN,,NaN
A,B07,V92110,0-9,MK,,NaN,,NaN
A,B07,V92110,0-9,PL,,NaN,,NaN
A,B07,V92110,10-19,ES,,NaN,,NaN
A,B07,V92110,10-19,FR,,NaN,,NaN
A,B07,V92110,10-19,MK,,NaN,,NaN
A,B07,V92110,20-49,ES,,NaN,,NaN
A,B07,V92110,20-49,FR,,NaN,,NaN
A,B07,V92110,20-49,IT,,NaN,,NaN
A,B07,V92110,20-49,MK,,NaN,,NaN
A,B07,V92110,50-249,ES,,NaN,,NaN
A,B07,V92110,50-249,FR,,NaN,,NaN
A,B07,V92110,50-249,MK,,NaN,,NaN
A,B07,V92110,50-249,PL,,NaN,,NaN
A,B07,V92110,GE250,ES,,NaN,,NaN
A,B07,V92110,GE250,MK,,NaN,,NaN
A,B07,V92110,GE250,PL,,NaN,,NaN
A,B07,V92110,TOTAL,ES,,NaN,,NaN
A,B07,V92110,TOTAL,FR,,NaN,,NaN
A,B07,V92110,TOTAL,IT,,NaN,,NaN
A,B07,V92110,TOTAL,MK,,NaN,,NaN
A,B07,V92110,TOTAL,PL,,NaN,,NaN
A,B07,V92111,0-9,ES,,NaN,,NaN
A,B07,V92111,0-9,FR,,NaN,,NaN
A,B07,V92111,0-9,IT,,NaN,,NaN
A,B07,V92111,0-9,MK,,NaN,,NaN
A,B07,V92111,0-9,PL,,NaN,,NaN
A,B07,V92111,10-19,ES,,NaN,,NaN
A,B07,V92111,10-19,FR,,NaN,,NaN
A,B07,V92111,10-19,MK,,NaN,,NaN
A,B07,V92111,20-49,ES,,NaN,,NaN
A,B07,V92111,20-49,FR,,NaN,,NaN
A,B07,V92111,20-49,IT,,NaN,,NaN
A,B07,V92111,20-49,MK,,NaN,,NaN
A,B07,V92111,50-249,ES,,NaN,,NaN
A,B07,V92111,50-249,FR,,NaN,,NaN
A,B07,V92111,50-249,MK,,NaN,,NaN
A,B07,V92111,50-249,PL,,NaN,,NaN
A,B07,V92111,GE250,ES,,NaN,,NaN
A,B07,V92111,GE250,MK,,NaN,,NaN
A,B07,V92111,GE250,PL,,NaN,,NaN
A,B07,V92111,TOTAL,ES,,NaN,,NaN
A,B07,V92111,TOTAL,FR,,NaN,,NaN
A,B07,V92111,TOTAL,IT,,NaN,,NaN
A,B07,V92111,TOTAL,MK,,NaN,,NaN
A,B07,V92111,TOTAL,PL,,NaN,,NaN
A,B07,V92112,0-9,ES,,NaN,,NaN
A,B07,V92112,0-9,FR,,NaN,,NaN
A,B07,V92112,0-9,IT,,NaN,,NaN
A,B07,V92112,0-9,MK,,NaN,,NaN
A,B07,V92112,0-9,PL,,NaN,,NaN
A,B07,V92112,10-19,ES,,NaN,,NaN
A,B07,V92112,10-19,FR,,NaN,,NaN
A,B07,V92112,10-19,MK,,NaN,,NaN
A,B07,V92112,20-49,ES,,NaN,,NaN
A,B07,V92112,20-49,FR,,NaN,,NaN
A,B07,V92112,20-49,IT,,NaN,,NaN
A,B07,V92112,20-49,MK,,NaN,,NaN
A,B07,V92112,50-249,ES,,NaN,,NaN
A,B07,V92112,50-249,FR,,NaN,,NaN
A,B07,V92112,50-249,MK,,NaN,,NaN
A,B07,V92112,50-249,PL,,NaN,,NaN
A,B07,V92112,GE250,ES,,NaN,,NaN
A,B07,V92112,GE250,MK,,NaN,,NaN
A,B07,V92112,GE250,PL,,NaN,,NaN
A,B07,V92112,TOTAL,ES,,NaN,,NaN
A,B07,V92112,TOTAL,FR,,NaN,,NaN
A,B07,V92112,TOTAL,IT,,NaN,,NaN
A,B07,V92112,TOTAL,MK,,NaN,,NaN
A,B07,V92112,TOTAL,PL,,NaN,,NaN
A,B071,V11110,0-9,AL,,NaN,,u
A,B071,V11110,0-9,AT,1.0,NaN,1.0,NaN
A,B071,V11110,0-9,BA,0.0,e,0.0,NaN
A,B071,V11110,0-9,BE,0.0,NaN,0.0,NaN
A,B071,V11110,0-9,BG,0.0,NaN,0.0,NaN
A,B071,V11110,0-9,CY,0.0,NaN,0.0,NaN
A,B071,V11110,0-9,CZ,,u,,u
A,B071,V11110,0-9,DE,0.0,NaN,0.0,NaN
A,B071,V11110,0-9,DK,0.0,NaN,0.0,NaN
A,B071,V11110,0-9,EE,0.0,NaN,0.0,NaN
A,B071,V11110,0-9,EL,,NaN,0.0,NaN
A,B071,V11110,0-9,ES,16.0,NaN,,NaN
A,B071,V11110,0-9,EU27_2020,,NaN,39.0,NaN
A,B071,V11110,0-9,FI,1.0,NaN,1.0,NaN
A,B071,V11110,0-9,FR,,NaN,,NaN
A,B071,V11110,0-9,HR,0.0,NaN,0.0,NaN
A,B071,V11110,0-9,HU,0.0,NaN,0.0,NaN
A,B071,V11110,0-9,IE,,NaN,,NaN
A,B071,V11110,0-9,IS,0.0,p,0.0,p
A,B071,V11110,0-9,IT,0.0,NaN,0.0,NaN
A,B071,V11110,0-9,LT,0.0,NaN,0.0,NaN
A,B071,V11110,0-9,LU,0.0,NaN,0.0,NaN
A,B071,V11110,0-9,LV,0.0,NaN,0.0,NaN
A,B071,V11110,0-9,MK,0.0,NaN,,NaN
A,B071,V11110,0-9,MT,0.0,NaN,0.0,NaN
A,B071,V11110,0-9,NL,0.0,NaN,0.0,NaN
A,B071,V11110,0-9,NO,6.0,NaN,6.0,NaN
A,B071,V11110,0-9,PL,1.0,NaN,0.0,NaN
A,B071,V11110,0-9,PT,8.0,NaN,9.0,NaN
A,B071,V11110,0-9,RO,1.0,NaN,1.0,NaN
A,B071,V11110,0-9,RS,,NaN,0.0,NaN
A,B071,V11110,0-9,SE,9.0,NaN,9.0,NaN
A,B071,V11110,0-9,SI,0.0,NaN,0.0,NaN
A,B071,V11110,0-9,SK,0.0,NaN,0.0,NaN
A,B071,V11110,0-9,UK,,NaN,,NaN
A,B071,V11110,10-19,AL,,NaN,,u
A,B071,V11110,10-19,AT,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,BA,,NaN,0.0,NaN
A,B071,V11110,10-19,BE,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,BG,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,CY,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,CZ,,u,,u
A,B071,V11110,10-19,DE,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,DK,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,EE,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,EL,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,ES,,NaN,0.0,NaN
A,B071,V11110,10-19,EU27_2020,,NaN,0.0,NaN
A,B071,V11110,10-19,FI,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,FR,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,HR,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,HU,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,IE,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,IS,0.0,p,0.0,p
A,B071,V11110,10-19,IT,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,LT,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,LU,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,LV,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,MK,0.0,NaN,,NaN
A,B071,V11110,10-19,MT,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,NL,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,NO,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,PL,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,PT,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,RO,1.0,NaN,0.0,NaN
A,B071,V11110,10-19,RS,0.0,p,0.0,NaN
A,B071,V11110,10-19,SE,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,SI,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,SK,0.0,NaN,0.0,NaN
A,B071,V11110,10-19,UK,,NaN,,NaN
A,B071,V11110,20-49,AL,,NaN,,u
A,B071,V11110,20-49,AT,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,BA,,NaN,0.0,NaN
A,B071,V11110,20-49,BE,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,BG,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,CY,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,CZ,,u,,u
A,B071,V11110,20-49,DE,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,DK,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,EE,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,EL,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,ES,,NaN,,NaN
A,B071,V11110,20-49,EU27_2020,,NaN,,NaN
A,B071,V11110,20-49,FI,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,FR,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,HR,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,HU,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,IE,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,IS,0.0,p,0.0,p
A,B071,V11110,20-49,IT,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,LT,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,LU,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,LV,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,MK,0.0,NaN,,NaN
A,B071,V11110,20-49,MT,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,NL,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,NO,1.0,NaN,0.0,NaN
A,B071,V11110,20-49,PL,1.0,NaN,0.0,NaN
A,B071,V11110,20-49,PT,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,RO,0.0,NaN,1.0,NaN
A,B071,V11110,20-49,RS,0.0,p,0.0,NaN
A,B071,V11110,20-49,SE,0.0,NaN,1.0,NaN
A,B071,V11110,20-49,SI,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,SK,0.0,NaN,0.0,NaN
A,B071,V11110,20-49,UK,0.0,b,,NaN
A,B071,V11110,50-249,AL,,NaN,,u
A,B071,V11110,50-249,AT,1.0,NaN,1.0,NaN
A,B071,V11110,50-249,BA,0.0,e,0.0,NaN
A,B071,V11110,50-249,BE,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,BG,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,CY,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,CZ,,u,,u
A,B071,V11110,50-249,DE,,NaN,1.0,NaN
A,B071,V11110,50-249,DK,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,EE,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,EL,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,ES,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,EU27_2020,,NaN,2.0,NaN
A,B071,V11110,50-249,FI,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,FR,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,HR,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,HU,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,IE,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,IS,0.0,p,0.0,p
A,B071,V11110,50-249,IT,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,LT,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,LU,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,LV,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,MK,1.0,NaN,,NaN
A,B071,V11110,50-249,MT,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,NL,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,NO,1.0,NaN,0.0,NaN
A,B071,V11110,50-249,PL,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,PT,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,RO,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,RS,0.0,p,0.0,NaN
A,B071,V11110,50-249,SE,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,SI,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,SK,0.0,NaN,0.0,NaN
A,B071,V11110,50-249,UK,0.0,b,,NaN
A,B071,V11110,GE250,AL,,NaN,,d
A,B071,V11110,GE250,AT,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,BA,,NaN,,NaN
A,B071,V11110,GE250,BE,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,BG,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,CY,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,CZ,,u,,u
A,B071,V11110,GE250,DE,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,DK,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,EE,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,EL,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,ES,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,EU27_2020,,NaN,1.0,NaN
A,B071,V11110,GE250,FI,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,FR,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,HR,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,HU,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,IE,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,IS,0.0,p,0.0,p
A,B071,V11110,GE250,IT,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,LT,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,LU,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,LV,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,MK,0.0,NaN,,NaN
A,B071,V11110,GE250,MT,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,NL,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,NO,0.0,NaN,1.0,NaN
A,B071,V11110,GE250,PL,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,PT,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,RO,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,RS,0.0,p,0.0,NaN
A,B071,V11110,GE250,SE,1.0,NaN,1.0,NaN
A,B071,V11110,GE250,SI,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,SK,0.0,NaN,0.0,NaN
A,B071,V11110,GE250,UK,0.0,b,,NaN
A,B071,V11110,TOTAL,AL,,NaN,,u
A,B071,V11110,TOTAL,AT,2.0,NaN,2.0,NaN
A,B071,V11110,TOTAL,BA,,NaN,,NaN
A,B071,V11110,TOTAL,BE,0.0,NaN,0.0,NaN
A,B071,V11110,TOTAL,BG,0.0,NaN,0.0,NaN
A,B071,V11110,TOTAL,CY,0.0,NaN,0.0,NaN
A,B071,V11110,TOTAL,CZ,0.0,NaN,0.0,NaN
A,B071,V11110,TOTAL,DE,,NaN,1.0,NaN
A,B071,V11110,TOTAL,DK,0.0,NaN,0.0,NaN
A,B071,V11110,TOTAL,EE,0.0,NaN,0.0,NaN
A,B071,V11110,TOTAL,EL,,NaN,0.0,NaN
A,B071,V11110,TOTAL,ES,18.0,NaN,17.0,NaN
A,B071,V11110,TOTAL,EU27_2020,,NaN,,NaN
A,B071,V11110,TOTAL,FI,1.0,NaN,1.0,NaN
A,B071,V11110,TOTAL,FR,,NaN,,NaN
A,B071,V11110,TOTAL,HR,0.0,NaN,0.0,NaN
A,B071,V11110,TOTAL,HU,0.0,NaN,0.0,NaN
A,B071,V11110,TOTAL,IE,,NaN,,NaN
A,B071,V11110,TOTAL,IS,0.0,p,0.0,p
A,B071,V11110,TOTAL,IT,0.0,NaN,0.0,NaN
A,B071,V11110,TOTAL,LT,0.0,NaN,0.0,NaN
