,freq,unit,nace_r2,isced11,age,sex,geo\TIME_PERIOD,num_2016,flag_2016,num_2020,flag_2020
367,A,PC,A,ED0-2,Y15-74,F,MK,38.5,NaN,31.2,NaN
368,A,PC,A,ED0-2,Y15-74,F,MT,,u,,u
369,A,PC,A,ED0-2,Y15-74,F,NL,41.5,NaN,36.5,NaN
370,A,PC,A,ED0-2,Y15-74,F,NO,41.2,NaN,,u
371,A,PC,A,ED0-2,Y15-74,F,PL,14.1,u,,u
372,A,PC,A,ED0-2,Y15-74,F,PT,70.9,NaN,81.2,NaN
373,A,PC,A,ED0-2,Y15-74,F,RO,28.2,u,23.3,u
374,A,PC,A,ED0-2,Y15-74,F,RS,46.5,NaN,46.1,NaN
375,A,PC,A,ED0-2,Y15-74,F,SE,20.1,NaN,,u
376,A,PC,A,ED0-2,Y15-74,F,SI,,u,,u
377,A,PC,A,ED0-2,Y15-74,F,SK,,u,,u
378,A,PC,A,ED0-2,Y15-74,F,TR,93.1,NaN,89.0,NaN
379,A,PC,A,ED0-2,Y15-74,F,UK,22.5,NaN,,NaN
380,A,PC,A,ED0-2,Y15-74,M,AT,16.4,u,,u
381,A,PC,A,ED0-2,Y15-74,M,BA,,NaN,,NaN
382,A,PC,A,ED0-2,Y15-74,M,BE,30.7,u,29.7,u
383,A,PC,A,ED0-2,Y15-74,M,BG,40.5,NaN,37.9,NaN
384,A,PC,A,ED0-2,Y15-74,M,CH,29.6,NaN,30.2,NaN
385,A,PC,A,ED0-2,Y15-74,M,CY,48.3,NaN,45.0,u
386,A,PC,A,ED0-2,Y15-74,M,CZ,3.4,u,5.7,NaN
387,A,PC,A,ED0-2,Y15-74,M,DE,19.2,NaN,15.5,bu
388,A,PC,A,ED0-2,Y15-74,M,DK,38.7,b,34.1,NaN
389,A,PC,A,ED0-2,Y15-74,M,EA20,50.5,NaN,50.2,NaN
390,A,PC,A,ED0-2,Y15-74,M,EE,36.1,NaN,33.0,NaN
391,A,PC,A,ED0-2,Y15-74,M,EL,69.1,NaN,60.2,NaN
392,A,PC,A,ED0-2,Y15-74,M,ES,74.6,NaN,73.3,NaN
393,A,PC,A,ED0-2,Y15-74,M,EU27_2020,42.9,NaN,42.4,NaN
394,A,PC,A,ED0-2,Y15-74,M,FI,30.8,NaN,19.9,u
395,A,PC,A,ED0-2,Y15-74,M,FR,27.0,NaN,25.4,NaN
396,A,PC,A,ED0-2,Y15-74,M,HR,27.7,u,29.2,u
397,A,PC,A,ED0-2,Y15-74,M,HU,30.3,NaN,29.3,NaN
398,A,PC,A,ED0-2,Y15-74,M,IE,29.4,NaN,27.4,u
399,A,PC,A,ED0-2,Y15-74,M,IS,40.0,NaN,43.2,b
400,A,PC,A,ED0-2,Y15-74,M,IT,68.4,NaN,67.7,NaN
401,A,PC,A,ED0-2,Y15-74,M,LT,14.3,NaN,17.7,NaN
402,A,PC,A,ED0-2,Y15-74,M,LU,,u,,u
403,A,PC,A,ED0-2,Y15-74,M,LV,27.8,NaN,23.7,NaN
404,A,PC,A,ED0-2,Y15-74,M,ME,,u,,u
405,A,PC,A,ED0-2,Y15-74,M,MK,37.4,NaN,37.1,NaN
406,A,PC,A,ED0-2,Y15-74,M,MT,61.5,u,,u
407,A,PC,A,ED0-2,Y15-74,M,NL,39.4,NaN,38.1,NaN
408,A,PC,A,ED0-2,Y15-74,M,NO,34.3,NaN,30.7,u
409,A,PC,A,ED0-2,Y15-74,M,PL,22.9,NaN,20.2,NaN
410,A,PC,A,ED0-2,Y15-74,M,PT,82.4,NaN,85.7,NaN
411,A,PC,A,ED0-2,Y15-74,M,RO,25.4,NaN,23.3,NaN
412,A,PC,A,ED0-2,Y15-74,M,RS,37.4,NaN,36.7,NaN
413,A,PC,A,ED0-2,Y15-74,M,SE,20.3,NaN,23.8,u
414,A,PC,A,ED0-2,Y15-74,M,SI,12.2,u,16.1,u
415,A,PC,A,ED0-2,Y15-74,M,SK,6.8,u,8.5,u
416,A,PC,A,ED0-2,Y15-74,M,TR,85.9,NaN,81.8,NaN
417,A,PC,A,ED0-2,Y15-74,M,UK,26.0,NaN,,NaN
418,A,PC,A,ED0-2,Y15-74,T,AT,16.4,u,12.6,u
419,A,PC,A,ED0-2,Y15-74,T,BA,,NaN,,NaN
420,A,PC,A,ED0-2,Y15-74,T,BE,33.9,u,27.3,u
421,A,PC,A,ED0-2,Y15-74,T,BG,43.1,NaN,40.2,NaN
422,A,PC,A,ED0-2,Y15-74,T,CH,22.4,NaN,29.2,NaN
423,A,PC,A,ED0-2,Y15-74,T,CY,52.3,NaN,48.9,NaN
424,A,PC,A,ED0-2,Y15-74,T,CZ,4.5,NaN,6.7,NaN
425,A,PC,A,ED0-2,Y15-74,T,DE,17.7,NaN,15.7,b
426,A,PC,A,ED0-2,Y15-74,T,DK,38.0,b,35.3,NaN
427,A,PC,A,ED0-2,Y15-74,T,EA20,48.4,NaN,47.1,NaN
428,A,PC,A,ED0-2,Y15-74,T,EE,33.1,NaN,27.9,NaN
429,A,PC,A,ED0-2,Y15-74,T,EL,67.5,NaN,59.4,NaN
430,A,PC,A,ED0-2,Y15-74,T,ES,73.1,NaN,71.2,NaN
431,A,PC,A,ED0-2,Y15-74,T,EU27_2020,41.5,NaN,40.4,NaN
432,A,PC,A,ED0-2,Y15-74,T,FI,27.3,NaN,20.5,NaN
433,A,PC,A,ED0-2,Y15-74,T,FR,27.7,NaN,22.9,NaN
434,A,PC,A,ED0-2,Y15-74,T,HR,28.3,u,27.3,u
435,A,PC,A,ED0-2,Y15-74,T,HU,30.8,NaN,31.5,NaN
436,A,PC,A,ED0-2,Y15-74,T,IE,26.8,NaN,24.8,u
437,A,PC,A,ED0-2,Y15-74,T,IS,40.4,NaN,40.0,b
438,A,PC,A,ED0-2,Y15-74,T,IT,67.2,NaN,66.0,NaN
439,A,PC,A,ED0-2,Y15-74,T,LT,12.5,NaN,14.7,NaN
440,A,PC,A,ED0-2,Y15-74,T,LU,,u,,u
441,A,PC,A,ED0-2,Y15-74,T,LV,24.0,NaN,20.7,NaN
442,A,PC,A,ED0-2,Y15-74,T,ME,,u,,u
443,A,PC,A,ED0-2,Y15-74,T,MK,37.7,NaN,35.8,NaN
444,A,PC,A,ED0-2,Y15-74,T,MT,60.6,u,48.4,u
445,A,PC,A,ED0-2,Y15-74,T,NL,40.0,NaN,37.6,NaN
446,A,PC,A,ED0-2,Y15-74,T,NO,35.8,NaN,28.9,u
447,A,PC,A,ED0-2,Y15-74,T,PL,20.4,NaN,17.3,NaN
448,A,PC,A,ED0-2,Y15-74,T,PT,78.6,NaN,84.4,NaN
449,A,PC,A,ED0-2,Y15-74,T,RO,25.9,NaN,23.3,NaN
450,A,PC,A,ED0-2,Y15-74,T,RS,39.8,NaN,39.2,NaN
451,A,PC,A,ED0-2,Y15-74,T,SE,20.2,NaN,22.7,NaN
452,A,PC,A,ED0-2,Y15-74,T,SI,12.4,u,13.5,u
453,A,PC,A,ED0-2,Y15-74,T,SK,6.0,NaN,9.3,NaN
454,A,PC,A,ED0-2,Y15-74,T,TR,88.6,NaN,84.1,NaN
455,A,PC,A,ED0-2,Y15-74,T,UK,25.0,NaN,,NaN
456,A,PC,A,ED0-2,Y18-24,F,AT,,u,,u
457,A,PC,A,ED0-2,Y18-24,F,BA,,NaN,,NaN
458,A,PC,A,ED0-2,Y18-24,F,BE,,u,,u
459,A,PC,A,ED0-2,Y18-24,F,BG,,u,,u
460,A,PC,A,ED0-2,Y18-24,F,CH,,u,,u
461,A,PC,A,ED0-2,Y18-24,F,CY,,u,,u
462,A,PC,A,ED0-2,Y18-24,F,CZ,,u,,u
463,A,PC,A,ED0-2,Y18-24,F,DE,,u,,bu
464,A,PC,A,ED0-2,Y18-24,F,DK,,bu,,u
465,A,PC,A,ED0-2,Y18-24,F,EA20,30.7,NaN,,u
466,A,PC,A,ED0-2,Y18-24,F,EE,,u,,u
467,A,PC,A,ED0-2,Y18-24,F,EL,,u,,NaN
468,A,PC,A,ED0-2,Y18-24,F,ES,65.2,u,39.8,u
469,A,PC,A,ED0-2,Y18-24,F,EU27_2020,30.2,NaN,,u
470,A,PC,A,ED0-2,Y18-24,F,FI,,u,,u
471,A,PC,A,ED0-2,Y18-24,F,FR,17.5,u,,u
472,A,PC,A,ED0-2,Y18-24,F,HR,,u,,u
473,A,PC,A,ED0-2,Y18-24,F,HU,,u,,u
474,A,PC,A,ED0-2,Y18-24,F,IE,,u,,u
475,A,PC,A,ED0-2,Y18-24,F,IS,,u,,bu
476,A,PC,A,ED0-2,Y18-24,F,IT,30.9,u,,u
477,A,PC,A,ED0-2,Y18-24,F,LT,,u,,u
478,A,PC,A,ED0-2,Y18-24,F,LU,,u,,u
479,A,PC,A,ED0-2,Y18-24,F,LV,,u,,u
480,A,PC,A,ED0-2,Y18-24,F,ME,,NaN,,u
481,A,PC,A,ED0-2,Y18-24,F,MK,,u,,u
482,A,PC,A,ED0-2,Y18-24,F,MT,,u,,u
483,A,PC,A,ED0-2,Y18-24,F,NL,,u,,u
484,A,PC,A,ED0-2,Y18-24,F,NO,40.4,u,,u
485,A,PC,A,ED0-2,Y18-24,F,PL,,u,,u
486,A,PC,A,ED0-2,Y18-24,F,PT,,u,,u
487,A,PC,A,ED0-2,Y18-24,F,RO,,u,,u
488,A,PC,A,ED0-2,Y18-24,F,RS,,u,,u
489,A,PC,A,ED0-2,Y18-24,F,SE,,u,,u
490,A,PC,A,ED0-2,Y18-24,F,SI,,u,,u
491,A,PC,A,ED0-2,Y18-24,F,SK,,u,,u
492,A,PC,A,ED0-2,Y18-24,F,TR,87.8,NaN,77.3,NaN
493,A,PC,A,ED0-2,Y18-24,F,UK,,u,,NaN
494,A,PC,A,ED0-2,Y18-24,M,AT,,u,,u
495,A,PC,A,ED0-2,Y18-24,M,BA,,NaN,,NaN
496,A,PC,A,ED0-2,Y18-24,M,BE,,u,,u
497,A,PC,A,ED0-2,Y18-24,M,BG,,u,,u
498,A,PC,A,ED0-2,Y18-24,M,CH,42.5,u,36.1,u
499,A,PC,A,ED0-2,Y18-24,M,CY,75.5,u,,u
500,A,PC,A,ED0-2,Y18-24,M,CZ,,u,,u
501,A,PC,A,ED0-2,Y18-24,M,DE,42.3,NaN,,bu
502,A,PC,A,ED0-2,Y18-24,M,DK,,bu,44.8,u
503,A,PC,A,ED0-2,Y18-24,M,EA20,39.2,NaN,32.2,NaN
504,A,PC,A,ED0-2,Y18-24,M,EE,,u,,u
505,A,PC,A,ED0-2,Y18-24,M,EL,,u,,u
506,A,PC,A,ED0-2,Y18-24,M,ES,73.8,NaN,66.2,NaN
507,A,PC,A,ED0-2,Y18-24,M,EU27_2020,37.0,NaN,31.6,NaN
508,A,PC,A,ED0-2,Y18-24,M,FI,,u,,u
509,A,PC,A,ED0-2,Y18-24,M,FR,17.4,u,,u
510,A,PC,A,ED0-2,Y18-24,M,HR,,u,,u
511,A,PC,A,ED0-2,Y18-24,M,HU,33.4,u,32.3,u
512,A,PC,A,ED0-2,Y18-24,M,IE,,u,,u
513,A,PC,A,ED0-2,Y18-24,M,IS,,u,,bu
514,A,PC,A,ED0-2,Y18-24,M,IT,45.8,NaN,51.2,NaN
515,A,PC,A,ED0-2,Y18-24,M,LT,,u,45.4,u
516,A,PC,A,ED0-2,Y18-24,M,LU,,u,,u
517,A,PC,A,ED0-2,Y18-24,M,LV,,u,,u
518,A,PC,A,ED0-2,Y18-24,M,ME,,u,,NaN
519,A,PC,A,ED0-2,Y18-24,M,MK,,u,,u
520,A,PC,A,ED0-2,Y18-24,M,MT,,u,,u
521,A,PC,A,ED0-2,Y18-24,M,NL,33.9,NaN,25.7,NaN
522,A,PC,A,ED0-2,Y18-24,M,NO,48.1,NaN,,u
523,A,PC,A,ED0-2,Y18-24,M,PL,,u,,u
524,A,PC,A,ED0-2,Y18-24,M,PT,,u,,u
525,A,PC,A,ED0-2,Y18-24,M,RO,,u,,u
526,A,PC,A,ED0-2,Y18-24,M,RS,35.1,u,,u
527,A,PC,A,ED0-2,Y18-24,M,SE,,u,,u
528,A,PC,A,ED0-2,Y18-24,M,SI,,u,,u
529,A,PC,A,ED0-2,Y18-24,M,SK,,u,,u
530,A,PC,A,ED0-2,Y18-24,M,TR,84.1,NaN,71.5,NaN
531,A,PC,A,ED0-2,Y18-24,M,UK,,u,,NaN
532,A,PC,A,ED0-2,Y18-24,T,AT,,u,,u
533,A,PC,A,ED0-2,Y18-24,T,BA,,NaN,,NaN
534,A,PC,A,ED0-2,Y18-24,T,BE,,u,,u
535,A,PC,A,ED0-2,Y18-24,T,BG,,u,47.8,u
536,A,PC,A,ED0-2,Y18-24,T,CH,34.6,u,28.9,u
537,A,PC,A,ED0-2,Y18-24,T,CY,77.3,u,,u
538,A,PC,A,ED0-2,Y18-24,T,CZ,,u,,u
539,A,PC,A,ED0-2,Y18-24,T,DE,41.5,NaN,,bu
540,A,PC,A,ED0-2,Y18-24,T,DK,43.2,bu,44.2,u
541,A,PC,A,ED0-2,Y18-24,T,EA20,37.5,NaN,29.6,NaN
542,A,PC,A,ED0-2,Y18-24,T,EE,,u,,u
543,A,PC,A,ED0-2,Y18-24,T,EL,,u,,u
544,A,PC,A,ED0-2,Y18-24,T,ES,72.5,NaN,61.7,NaN
545,A,PC,A,ED0-2,Y18-24,T,EU27_2020,35.6,NaN,29.3,NaN
546,A,PC,A,ED0-2,Y18-24,T,FI,,u,,u
547,A,PC,A,ED0-2,Y18-24,T,FR,17.4,u,,u
548,A,PC,A,ED0-2,Y18-24,T,HR,,u,,u
549,A,PC,A,ED0-2,Y18-24,T,HU,34.2,u,30.2,u
550,A,PC,A,ED0-2,Y18-24,T,IE,,u,,u
551,A,PC,A,ED0-2,Y18-24,T,IS,,u,,bu
552,A,PC,A,ED0-2,Y18-24,T,IT,42.9,NaN,49.4,NaN
553,A,PC,A,ED0-2,Y18-24,T,LT,,u,39.2,u
554,A,PC,A,ED0-2,Y18-24,T,LU,,u,,u
555,A,PC,A,ED0-2,Y18-24,T,LV,,u,,u
556,A,PC,A,ED0-2,Y18-24,T,ME,,u,,u
557,A,PC,A,ED0-2,Y18-24,T,MK,,u,,u
558,A,PC,A,ED0-2,Y18-24,T,MT,,u,,u
559,A,PC,A,ED0-2,Y18-24,T,NL,31.8,NaN,23.4,NaN
560,A,PC,A,ED0-2,Y18-24,T,NO,45.4,NaN,,u
561,A,PC,A,ED0-2,Y18-24,T,PL,,u,,u
562,A,PC,A,ED0-2,Y18-24,T,PT,,u,,u
563,A,PC,A,ED0-2,Y18-24,T,RO,,u,,u
564,A,PC,A,ED0-2,Y18-24,T,RS,34.4,u,,u
565,A,PC,A,ED0-2,Y18-24,T,SE,21.2,u,,u
566,A,PC,A,ED0-2,Y18-24,T,SI,,u,,u
567,A,PC,A,ED0-2,Y18-24,T,SK,,u,,u
568,A,PC,A,ED0-2,Y18-24,T,TR,85.6,NaN,73.4,NaN
569,A,PC,A,ED0-2,Y18-24,T,UK,,u,,NaN
570,A,PC,A,ED0-2,Y18-64,F,AT,,u,,u
571,A,PC,A,ED0-2,Y18-64,F,BA,,NaN,,NaN
572,A,PC,A,ED0-2,Y18-64,F,BE,,u,,u
573,A,PC,A,ED0-2,Y18-64,F,BG,49.7,NaN,46.0,NaN
574,A,PC,A,ED0-2,Y18-64,F,CH,11.1,u,22.0,u
575,A,PC,A,ED0-2,Y18-64,F,CY,75.4,u,58.3,u
576,A,PC,A,ED0-2,Y18-64,F,CZ,7.1,u,8.5,u
577,A,PC,A,ED0-2,Y18-64,F,DE,13.3,NaN,,bu
578,A,PC,A,ED0-2,Y18-64,F,DK,,bu,33.6,u
579,A,PC,A,ED0-2,Y18-64,F,EA20,42.2,NaN,38.3,NaN
580,A,PC,A,ED0-2,Y18-64,F,EE,25.5,u,,u
581,A,PC,A,ED0-2,Y18-64,F,EL,60.0,NaN,56.9,NaN
582,A,PC,A,ED0-2,Y18-64,F,ES,67.4,NaN,63.0,NaN
583,A,PC,A,ED0-2,Y18-64,F,EU27_2020,37.1,NaN,34.1,NaN
584,A,PC,A,ED0-2,Y18-64,F,FI,,u,,u
585,A,PC,A,ED0-2,Y18-64,F,FR,28.9,NaN,17.7,NaN
586,A,PC,A,ED0-2,Y18-64,F,HR,30.6,u,21.7,u
587,A,PC,A,ED0-2,Y18-64,F,HU,32.3,NaN,37.7,NaN
588,A,PC,A,ED0-2,Y18-64,F,IE,,u,,u
589,A,PC,A,ED0-2,Y18-64,F,IS,,u,,bu
590,A,PC,A,ED0-2,Y18-64,F,IT,64.0,NaN,60.5,NaN
591,A,PC,A,ED0-2,Y18-64,F,LT,8.4,u,,u
592,A,PC,A,ED0-2,Y18-64,F,LU,,u,,u
593,A,PC,A,ED0-2,Y18-64,F,LV,13.8,u,,u
594,A,PC,A,ED0-2,Y18-64,F,ME,,u,,u
595,A,PC,A,ED0-2,Y18-64,F,MK,36.5,u,31.2,NaN
596,A,PC,A,ED0-2,Y18-64,F,MT,,u,,u
597,A,PC,A,ED0-2,Y18-64,F,NL,34.0,NaN,26.8,NaN
598,A,PC,A,ED0-2,Y18-64,F,NO,34.9,NaN,,u
599,A,PC,A,ED0-2,Y18-64,F,PL,13.8,u,,u
600,A,PC,A,ED0-2,Y18-64,F,PT,70.4,NaN,80.9,NaN
601,A,PC,A,ED0-2,Y18-64,F,RO,28.2,u,23.1,u
602,A,PC,A,ED0-2,Y18-64,F,RS,46.1,NaN,43.9,NaN
603,A,PC,A,ED0-2,Y18-64,F,SE,13.7,u,,u
604,A,PC,A,ED0-2,Y18-64,F,SI,,u,,u
605,A,PC,A,ED0-2,Y18-64,F,SK,,u,,u
606,A,PC,A,ED0-2,Y18-64,F,TR,92.4,NaN,87.9,NaN
607,A,PC,A,ED0-2,Y18-64,F,UK,21.4,u,,NaN
608,A,PC,A,ED0-2,Y18-64,M,AT,,u,,u
609,A,PC,A,ED0-2,Y18-64,M,BA,,NaN,,NaN
610,A,PC,A,ED0-2,Y18-64,M,BE,29.3,u,28.8,u
611,A,PC,A,ED0-2,Y18-64,M,BG,40.1,NaN,37.4,NaN
612,A,PC,A,ED0-2,Y18-64,M,CH,25.0,NaN,21.2,u
613,A,PC,A,ED0-2,Y18-64,M,CY,47.9,NaN,45.0,u
614,A,PC,A,ED0-2,Y18-64,M,CZ,3.4,u,5.8,NaN
615,A,PC,A,ED0-2,Y18-64,M,DE,18.4,NaN,,bu
616,A,PC,A,ED0-2,Y18-64,M,DK,33.0,b,27.0,NaN
617,A,PC,A,ED0-2,Y18-64,M,EA20,50.0,NaN,49.6,NaN
618,A,PC,A,ED0-2,Y18-64,M,EE,36.4,NaN,32.7,NaN
619,A,PC,A,ED0-2,Y18-64,M,EL,68.9,NaN,59.2,NaN
620,A,PC,A,ED0-2,Y18-64,M,ES,74.6,NaN,73.1,NaN
621,A,PC,A,ED0-2,Y18-64,M,EU27_2020,42.4,NaN,41.9,NaN
622,A,PC,A,ED0-2,Y18-64,M,FI,23.2,NaN,14.5,u
623,A,PC,A,ED0-2,Y18-64,M,FR,25.2,NaN,24.4,NaN
624,A,PC,A,ED0-2,Y18-64,M,HR,27.7,u,29.1,u
625,A,PC,A,ED0-2,Y18-64,M,HU,30.0,NaN,29.6,NaN
626,A,PC,A,ED0-2,Y18-64,M,IE,27.6,NaN,,u
627,A,PC,A,ED0-2,Y18-64,M,IS,41.0,NaN,42.7,b
628,A,PC,A,ED0-2,Y18-64,M,IT,68.2,NaN,67.3,NaN
629,A,PC,A,ED0-2,Y18-64,M,LT,14.4,NaN,18.3,NaN
630,A,PC,A,ED0-2,Y18-64,M,LU,,u,,u
631,A,PC,A,ED0-2,Y18-64,M,LV,27.1,NaN,23.8,NaN
632,A,PC,A,ED0-2,Y18-64,M,ME,,u,,u
633,A,PC,A,ED0-2,Y18-64,M,MK,36.2,NaN,36.7,NaN
634,A,PC,A,ED0-2,Y18-64,M,MT,63.3,u,,u
635,A,PC,A,ED0-2,Y18-64,M,NL,31.0,NaN,29.8,NaN
636,A,PC,A,ED0-2,Y18-64,M,NO,27.8,NaN,,u
637,A,PC,A,ED0-2,Y18-64,M,PL,22.8,NaN,20.2,NaN
638,A,PC,A,ED0-2,Y18-64,M,PT,82.1,NaN,85.4,NaN
639,A,PC,A,ED0-2,Y18-64,M,RO,25.2,NaN,23.3,NaN
640,A,PC,A,ED0-2,Y18-64,M,RS,37.2,NaN,36.4,NaN
641,A,PC,A,ED0-2,Y18-64,M,SE,17.5,NaN,20.6,u
642,A,PC,A,ED0-2,Y18-64,M,SI,12.4,u,15.0,u
643,A,PC,A,ED0-2,Y18-64,M,SK,6.8,u,8.6,u
644,A,PC,A,ED0-2,Y18-64,M,TR,84.7,NaN,80.2,NaN
645,A,PC,A,ED0-2,Y18-64,M,UK,25.7,NaN,,NaN
646,A,PC,A,ED0-2,Y18-64,T,AT,13.8,u,11.5,u
647,A,PC,A,ED0-2,Y18-64,T,BA,,NaN,,NaN
648,A,PC,A,ED0-2,Y18-64,T,BE,32.9,u,26.4,u
649,A,PC,A,ED0-2,Y18-64,T,BG,42.7,NaN,40.0,NaN
650,A,PC,A,ED0-2,Y18-64,T,CH,18.3,NaN,21.5,NaN
651,A,PC,A,ED0-2,Y18-64,T,CY,52.1,NaN,48.9,NaN
652,A,PC,A,ED0-2,Y18-64,T,CZ,4.4,NaN,6.7,NaN
653,A,PC,A,ED0-2,Y18-64,T,DE,16.7,NaN,13.7,bu
654,A,PC,A,ED0-2,Y18-64,T,DK,32.3,b,28.7,NaN
655,A,PC,A,ED0-2,Y18-64,T,EA20,47.9,NaN,46.5,NaN
656,A,PC,A,ED0-2,Y18-64,T,EE,33.5,NaN,27.7,NaN
657,A,PC,A,ED0-2,Y18-64,T,EL,67.3,NaN,58.6,NaN
658,A,PC,A,ED0-2,Y18-64,T,ES,73.1,NaN,71.1,NaN
659,A,PC,A,ED0-2,Y18-64,T,EU27_2020,41.0,NaN,39.8,NaN
660,A,PC,A,ED0-2,Y18-64,T,FI,20.2,NaN,13.4,u
661,A,PC,A,ED0-2,Y18-64,T,FR,26.2,NaN,22.0,NaN
662,A,PC,A,ED0-2,Y18-64,T,HR,28.3,u,27.2,u
663,A,PC,A,ED0-2,Y18-64,T,HU,30.6,NaN,31.7,NaN
664,A,PC,A,ED0-2,Y18-64,T,IE,25.1,NaN,,u
665,A,PC,A,ED0-2,Y18-64,T,IS,39.4,NaN,38.9,b
666,A,PC,A,ED0-2,Y18-64,T,IT,67.0,NaN,65.6,NaN
667,A,PC,A,ED0-2,Y18-64,T,LT,12.5,NaN,15.1,NaN
668,A,PC,A,ED0-2,Y18-64,T,LU,,u,,u
669,A,PC,A,ED0-2,Y18-64,T,LV,23.3,NaN,20.4,NaN
670,A,PC,A,ED0-2,Y18-64,T,ME,,u,,u
671,A,PC,A,ED0-2,Y18-64,T,MK,36.3,NaN,35.5,NaN
672,A,PC,A,ED0-2,Y18-64,T,MT,62.2,u,48.4,u
673,A,PC,A,ED0-2,Y18-64,T,NL,32.0,NaN,28.9,NaN
674,A,PC,A,ED0-2,Y18-64,T,NO,29.4,NaN,20.2,u
675,A,PC,A,ED0-2,Y18-64,T,PL,20.2,NaN,17.1,NaN
676,A,PC,A,ED0-2,Y18-64,T,PT,78.3,NaN,84.0,NaN
677,A,PC,A,ED0-2,Y18-64,T,RO,25.8,NaN,23.2,NaN
678,A,PC,A,ED0-2,Y18-64,T,RS,39.6,NaN,38.3,NaN
679,A,PC,A,ED0-2,Y18-64,T,SE,16.4,NaN,18.1,u
680,A,PC,A,ED0-2,Y18-64,T,SI,12.5,u,12.0,u
681,A,PC,A,ED0-2,Y18-64,T,SK,6.1,NaN,9.5,NaN
682,A,PC,A,ED0-2,Y18-64,T,TR,87.5,NaN,82.7,NaN
683,A,PC,A,ED0-2,Y18-64,T,UK,24.4,NaN,,NaN
684,A,PC,A,ED0-2,Y18-69,F,AT,,u,,u
685,A,PC,A,ED0-2,Y18-69,F,BA,,NaN,,NaN
686,A,PC,A,ED0-2,Y18-69,F,BE,,u,,u
687,A,PC,A,ED0-2,Y18-69,F,BG,49.8,NaN,45.5,NaN
688,A,PC,A,ED0-2,Y18-69,F,CH,11.6,u,22.4,u
689,A,PC,A,ED0-2,Y18-69,F,CY,75.4,u,58.3,u
690,A,PC,A,ED0-2,Y18-69,F,CZ,7.1,u,8.8,u
691,A,PC,A,ED0-2,Y18-69,F,DE,13.5,NaN,,bu
692,A,PC,A,ED0-2,Y18-69,F,DK,,bu,33.5,u
693,A,PC,A,ED0-2,Y18-69,F,EA20,42.2,NaN,38.4,NaN
694,A,PC,A,ED0-2,Y18-69,F,EE,25.5,u,,u
695,A,PC,A,ED0-2,Y18-69,F,EL,60.7,NaN,57.3,NaN
696,A,PC,A,ED0-2,Y18-69,F,ES,67.5,NaN,63.1,NaN
697,A,PC,A,ED0-2,Y18-69,F,EU27_2020,37.1,NaN,34.2,NaN
698,A,PC,A,ED0-2,Y18-69,F,FI,,u,,u
699,A,PC,A,ED0-2,Y18-69,F,FR,28.6,NaN,17.7,NaN
700,A,PC,A,ED0-2,Y18-69,F,HR,30.6,u,21.7,u
701,A,PC,A,ED0-2,Y18-69,F,HU,32.4,NaN,37.6,NaN
702,A,PC,A,ED0-2,Y18-69,F,IE,,u,,u
703,A,PC,A,ED0-2,Y18-69,F,IS,,u,,bu
704,A,PC,A,ED0-2,Y18-69,F,IT,64.1,NaN,60.8,NaN
705,A,PC,A,ED0-2,Y18-69,F,LT,8.3,u,,u
706,A,PC,A,ED0-2,Y18-69,F,LU,,u,,u
707,A,PC,A,ED0-2,Y18-69,F,LV,15.2,u,,u
708,A,PC,A,ED0-2,Y18-69,F,ME,,u,,u
709,A,PC,A,ED0-2,Y18-69,F,MK,38.1,NaN,31.2,NaN
710,A,PC,A,ED0-2,Y18-69,F,MT,,u,,u
711,A,PC,A,ED0-2,Y18-69,F,NL,34.0,NaN,27.4,NaN
712,A,PC,A,ED0-2,Y18-69,F,NO,35.8,NaN,,u
713,A,PC,A,ED0-2,Y18-69,F,PL,13.9,u,,u
714,A,PC,A,ED0-2,Y18-69,F,PT,70.9,NaN,81.2,NaN
715,A,PC,A,ED0-2,Y18-69,F,RO,28.2,u,23.4,u
716,A,PC,A,ED0-2,Y18-69,F,RS,46.5,NaN,45.3,NaN
717,A,PC,A,ED0-2,Y18-69,F,SE,14.2,u,,u
718,A,PC,A,ED0-2,Y18-69,F,SI,,u,,u
719,A,PC,A,ED0-2,Y18-69,F,SK,,u,,u
720,A,PC,A,ED0-2,Y18-69,F,TR,92.4,NaN,88.0,NaN
721,A,PC,A,ED0-2,Y18-69,F,UK,22.2,NaN,,NaN
722,A,PC,A,ED0-2,Y18-69,M,AT,,u,,u
723,A,PC,A,ED0-2,Y18-69,M,BA,,NaN,,NaN
724,A,PC,A,ED0-2,Y18-69,M,BE,30.0,u,28.1,u
725,A,PC,A,ED0-2,Y18-69,M,BG,40.2,NaN,37.9,NaN
726,A,PC,A,ED0-2,Y18-69,M,CH,24.7,NaN,21.0,u
727,A,PC,A,ED0-2,Y18-69,M,CY,47.9,NaN,45.0,u
728,A,PC,A,ED0-2,Y18-69,M,CZ,3.3,u,5.7,NaN
729,A,PC,A,ED0-2,Y18-69,M,DE,18.2,NaN,,bu
730,A,PC,A,ED0-2,Y18-69,M,DK,32.4,b,28.6,NaN
731,A,PC,A,ED0-2,Y18-69,M,EA20,50.0,NaN,49.7,NaN
732,A,PC,A,ED0-2,Y18-69,M,EE,36.1,NaN,32.9,NaN
733,A,PC,A,ED0-2,Y18-69,M,EL,69.3,NaN,60.2,NaN
734,A,PC,A,ED0-2,Y18-69,M,ES,74.6,NaN,73.2,NaN
